"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2010,10,"9E","Pinnacle Airlines Inc.","BOS","Boston, MA: Logan International",23.00,2.00,0.00,0.00,0.05,0.00,1.95,1.00,0.00,283.00,0.00,0.00,4.00,0.00,279.00,
2010,10,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",909.00,167.00,55.94,6.77,68.14,0.00,36.15,9.00,2.00,8162.00,2672.00,535.00,2976.00,0.00,1979.00,
2010,10,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",93.00,14.00,2.08,0.00,11.92,0.00,0.00,0.00,0.00,299.00,42.00,0.00,257.00,0.00,0.00,
2010,10,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",2210.00,479.00,112.61,1.10,212.82,0.86,151.61,11.00,2.00,28053.00,7189.00,218.00,9710.00,24.00,10912.00,
2010,10,"CO","Continental Air Lines Inc.","BOS","Boston, MA: Logan International",408.00,58.00,10.64,0.04,34.18,0.00,13.13,0.00,0.00,3117.00,479.00,3.00,1947.00,0.00,688.00,
2010,10,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1210.00,241.00,56.00,6.62,131.46,0.00,46.92,36.00,1.00,10817.00,2239.00,886.00,5063.00,0.00,2629.00,
2010,10,"EV","Atlantic Southeast Airlines","BOS","Boston, MA: Logan International",96.00,26.00,11.18,3.58,2.75,0.00,8.49,5.00,0.00,2127.00,1100.00,325.00,71.00,0.00,631.00,
2010,10,"FL","AirTran Airways Corporation","BOS","Boston, MA: Logan International",620.00,94.00,10.83,0.00,65.31,0.00,17.86,3.00,1.00,4941.00,683.00,0.00,3283.00,0.00,975.00,
2010,10,"MQ","American Eagle Airlines Inc.","BOS","Boston, MA: Logan International",579.00,105.00,25.09,0.22,48.31,0.00,31.39,9.00,0.00,6174.00,1551.00,19.00,2624.00,0.00,1980.00,
2010,10,"OH","Comair Inc.","BOS","Boston, MA: Logan International",471.00,106.00,26.11,7.48,62.05,0.00,10.36,16.00,2.00,4935.00,1471.00,583.00,2481.00,0.00,400.00,
2010,10,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",694.00,90.00,20.33,0.00,40.71,0.00,28.96,4.00,1.00,5405.00,1651.00,0.00,1819.00,0.00,1935.00,
2010,10,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1620.00,274.00,40.01,2.20,158.99,0.00,72.80,26.00,0.00,11010.00,1712.00,165.00,5829.00,0.00,3304.00,
2010,10,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",765.00,228.00,62.12,6.55,81.83,0.71,76.79,11.00,0.00,10976.00,3065.00,618.00,3323.00,16.00,3954.00,
2010,10,"XE","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",64.00,13.00,3.35,0.00,6.08,0.00,3.57,0.00,0.00,670.00,123.00,0.00,471.00,0.00,76.00,
2010,11,"9E","Pinnacle Airlines Inc.","BOS","Boston, MA: Logan International",27.00,5.00,1.64,0.00,1.40,0.00,1.96,0.00,0.00,339.00,50.00,0.00,75.00,0.00,214.00,
2010,11,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",834.00,136.00,41.47,1.83,64.37,0.00,28.33,6.00,0.00,5930.00,2188.00,80.00,2208.00,0.00,1454.00,
2010,11,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",64.00,11.00,3.58,0.17,7.26,0.00,0.00,0.00,0.00,350.00,150.00,6.00,194.00,0.00,0.00,
2010,11,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",2345.00,550.00,121.32,1.30,234.46,0.15,192.77,18.00,2.00,27949.00,7185.00,94.00,8879.00,7.00,11784.00,
2010,11,"CO","Continental Air Lines Inc.","BOS","Boston, MA: Logan International",382.00,76.00,14.77,1.00,53.70,0.55,5.99,4.00,0.00,3030.00,529.00,49.00,2100.00,12.00,340.00,
2010,11,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1166.00,214.00,42.24,5.39,120.96,0.00,45.41,33.00,0.00,9265.00,1951.00,359.00,4143.00,0.00,2812.00,
2010,11,"EV","Atlantic Southeast Airlines","BOS","Boston, MA: Logan International",299.00,45.00,14.64,1.91,19.44,0.00,9.01,10.00,0.00,2557.00,1494.00,54.00,564.00,0.00,445.00,
2010,11,"F9","Frontier Airlines Inc.","BOS","Boston, MA: Logan International",36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,11,"FL","AirTran Airways Corporation","BOS","Boston, MA: Logan International",545.00,65.00,13.75,0.00,33.14,0.00,18.11,5.00,0.00,3811.00,819.00,0.00,1650.00,0.00,1342.00,
2010,11,"MQ","American Eagle Airlines Inc.","BOS","Boston, MA: Logan International",375.00,62.00,14.03,1.72,28.92,0.00,17.33,6.00,0.00,2912.00,591.00,143.00,1263.00,0.00,915.00,
2010,11,"OH","Comair Inc.","BOS","Boston, MA: Logan International",418.00,93.00,32.29,8.43,40.64,0.97,10.67,5.00,0.00,4329.00,1700.00,627.00,1534.00,35.00,433.00,
2010,11,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",721.00,71.00,16.94,0.00,37.84,0.00,16.22,3.00,0.00,3901.00,850.00,0.00,1907.00,0.00,1144.00,
2010,11,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1542.00,280.00,40.54,0.24,182.18,1.46,55.58,6.00,0.00,10094.00,1720.00,4.00,6155.00,43.00,2172.00,
2010,11,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",736.00,163.00,50.43,5.93,51.73,0.00,54.91,3.00,0.00,7075.00,2267.00,281.00,2054.00,0.00,2473.00,
2010,11,"XE","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",68.00,14.00,1.70,0.00,10.97,0.00,1.33,0.00,0.00,538.00,51.00,0.00,398.00,0.00,89.00,
2010,12,"9E","Pinnacle Airlines Inc.","BOS","Boston, MA: Logan International",68.00,14.00,3.00,0.97,0.98,0.00,9.05,15.00,1.00,777.00,113.00,29.00,61.00,0.00,574.00,
2010,12,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",820.00,196.00,59.24,13.04,82.32,1.23,40.17,39.00,0.00,8886.00,2776.00,366.00,3206.00,60.00,2478.00,
2010,12,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",62.00,10.00,4.43,0.00,5.57,0.00,0.00,3.00,0.00,257.00,126.00,0.00,131.00,0.00,0.00,
2010,12,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",2448.00,863.00,230.92,5.44,271.74,0.52,354.38,200.00,0.00,59290.00,18725.00,430.00,12594.00,31.00,27510.00,
2010,12,"CO","Continental Air Lines Inc.","BOS","Boston, MA: Logan International",358.00,90.00,32.29,5.53,36.42,0.00,15.75,19.00,0.00,6044.00,1682.00,706.00,2121.00,0.00,1535.00,
2010,12,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1127.00,272.00,80.01,11.33,114.10,1.00,65.57,102.00,0.00,14502.00,4503.00,769.00,5461.00,18.00,3751.00,
2010,12,"EV","Atlantic Southeast Airlines","BOS","Boston, MA: Logan International",228.00,42.00,9.09,4.43,12.90,0.00,15.58,20.00,0.00,3495.00,662.00,485.00,573.00,0.00,1775.00,
2010,12,"F9","Frontier Airlines Inc.","BOS","Boston, MA: Logan International",83.00,24.00,5.82,1.08,10.90,0.00,6.21,2.00,0.00,1141.00,238.00,45.00,556.00,0.00,302.00,
2010,12,"FL","AirTran Airways Corporation","BOS","Boston, MA: Logan International",571.00,128.00,19.86,5.47,68.97,0.00,33.70,26.00,1.00,6587.00,681.00,614.00,3306.00,0.00,1986.00,
2010,12,"MQ","American Eagle Airlines Inc.","BOS","Boston, MA: Logan International",347.00,66.00,17.71,1.89,28.39,0.00,18.02,45.00,0.00,4218.00,1125.00,157.00,1506.00,0.00,1430.00,
2010,12,"OH","Comair Inc.","BOS","Boston, MA: Logan International",413.00,117.00,37.50,14.10,48.86,0.38,16.17,56.00,0.00,8627.00,3213.00,1452.00,2747.00,20.00,1195.00,
2010,12,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",707.00,100.00,27.07,3.22,36.96,0.00,32.75,27.00,3.00,6768.00,1592.00,280.00,2558.00,0.00,2338.00,
2010,12,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1359.00,274.00,60.10,5.10,145.80,1.36,61.63,71.00,0.00,13980.00,3280.00,464.00,7157.00,72.00,3007.00,
2010,12,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",757.00,266.00,96.59,14.94,64.61,3.48,86.37,44.00,0.00,13791.00,4836.00,1489.00,2951.00,133.00,4382.00,
2010,12,"XE","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",81.00,21.00,4.69,0.17,11.97,0.00,4.16,9.00,1.00,832.00,159.00,7.00,448.00,0.00,218.00,
2011,1,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",830.00,185.00,69.04,17.16,56.52,0.00,42.28,78.00,3.00,10460.00,4327.00,631.00,2212.00,0.00,3290.00,
2011,1,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",54.00,3.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,324.00,184.00,0.00,140.00,0.00,0.00,
